"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"GM000003319","BERLIN DAHLEM, GM","1960-11-13","0.47","0.0",,"44","38"
"GM000003319","BERLIN DAHLEM, GM","1960-11-14","0.00","0.0",,"50","40"
"GM000003319","BERLIN DAHLEM, GM","1960-11-15","0.20","0.0",,"51","42"
"GM000003319","BERLIN DAHLEM, GM","1960-11-16","0.13","0.0",,"49","42"
"GM000003319","BERLIN DAHLEM, GM","1960-11-17","0.04","0.0",,"45","33"
"GM000003319","BERLIN DAHLEM, GM","1960-11-18","0.19","0.0",,"47","37"
"GM000003319","BERLIN DAHLEM, GM","1960-11-19","0.15","0.0",,"47","39"
"GM000003319","BERLIN DAHLEM, GM","1960-11-20","0.02","0.0",,"44","33"
"GM000003319","BERLIN DAHLEM, GM","1960-11-21","0.00","0.0",,"38","29"
"GM000003319","BERLIN DAHLEM, GM","1960-11-22","0.00","0.0",,"41","36"
"GM000003319","BERLIN DAHLEM, GM","1960-11-23","0.19","0.0",,"42","34"
"GM000003319","BERLIN DAHLEM, GM","1960-11-24","0.00","0.0",,"49","42"
"GM000003319","BERLIN DAHLEM, GM","1960-11-25","0.31","0.0",,"51","38"
"GM000003319","BERLIN DAHLEM, GM","1960-11-26","0.19","0.0",,"56","46"
"GM000003319","BERLIN DAHLEM, GM","1960-11-27","0.19","0.0",,"53","47"
"GM000003319","BERLIN DAHLEM, GM","1960-11-28","0.00","0.0",,"47","38"
"GM000003319","BERLIN DAHLEM, GM","1960-11-29","0.04","0.0",,"44","36"
"GM000003319","BERLIN DAHLEM, GM","1960-11-30","0.11","0.0",,"48","36"
"GM000003319","BERLIN DAHLEM, GM","1960-12-01","0.00","0.0",,"47","36"
"GM000003319","BERLIN DAHLEM, GM","1960-12-02","0.00","0.0",,"49","33"
"GM000003319","BERLIN DAHLEM, GM","1960-12-03","0.24","0.0",,"49","40"
"GM000003319","BERLIN DAHLEM, GM","1960-12-04","0.14","0.0",,"54","43"
"GM000003319","BERLIN DAHLEM, GM","1960-12-05","0.00","0.0",,"48","41"
"GM000003319","BERLIN DAHLEM, GM","1960-12-06","0.00","0.0",,"44","40"
"GM000003319","BERLIN DAHLEM, GM","1960-12-07","0.28","0.0",,"44","36"
"GM000003319","BERLIN DAHLEM, GM","1960-12-08","0.00","0.0",,"42","34"
"GM000003319","BERLIN DAHLEM, GM","1960-12-09","0.46","0.0",,"38","32"
"GM000003319","BERLIN DAHLEM, GM","1960-12-10","0.39","0.8",,"36","33"
"GM000003319","BERLIN DAHLEM, GM","1960-12-11","0.00","0.0",,"35","30"
"GM000003319","BERLIN DAHLEM, GM","1960-12-12","0.00","0.0",,"32","23"
"GM000003319","BERLIN DAHLEM, GM","1960-12-13","0.00","0.0",,"33","23"
"GM000003319","BERLIN DAHLEM, GM","1960-12-14","0.04","0.0",,"35","31"
"GM000003319","BERLIN DAHLEM, GM","1960-12-15","0.00","0.0",,"38","34"
"GM000003319","BERLIN DAHLEM, GM","1960-12-16","0.00","0.0",,"38","36"
"GM000003319","BERLIN DAHLEM, GM","1960-12-17","0.00","0.0",,"37","35"
"GM000003319","BERLIN DAHLEM, GM","1960-12-18","0.00","0.0",,"40","33"
"GM000003319","BERLIN DAHLEM, GM","1960-12-19","0.23","0.0",,"40","30"
"GM000003319","BERLIN DAHLEM, GM","1960-12-20","0.01","0.8",,"38","30"
"GM000003319","BERLIN DAHLEM, GM","1960-12-21","0.18","0.0",,"45","37"
"GM000003319","BERLIN DAHLEM, GM","1960-12-22","0.22","0.0",,"40","33"
"GM000003319","BERLIN DAHLEM, GM","1960-12-23","0.00","0.0",,"39","32"
"GM000003319","BERLIN DAHLEM, GM","1960-12-24","0.00","0.0",,"36","32"
"GM000003319","BERLIN DAHLEM, GM","1960-12-25","0.06","0.0",,"33","29"
"GM000003319","BERLIN DAHLEM, GM","1960-12-26","0.05","0.4",,"40","29"
"GM000003319","BERLIN DAHLEM, GM","1960-12-27","0.00","0.0",,"39","32"
"GM000003319","BERLIN DAHLEM, GM","1960-12-28","0.00","0.0",,"36","29"
"GM000003319","BERLIN DAHLEM, GM","1960-12-29","0.00","0.0",,"35","33"
"GM000003319","BERLIN DAHLEM, GM","1960-12-30","0.00","0.0",,"35","32"
"GM000003319","BERLIN DAHLEM, GM","1960-12-31","0.01","0.0",,"33","29"
"GM000003319","BERLIN DAHLEM, GM","1961-01-01","0.00","0.0",,"38","31"
"GM000003319","BERLIN DAHLEM, GM","1961-01-02","0.06","0.0",,"35","28"
"GM000003319","BERLIN DAHLEM, GM","1961-01-03","0.09","0.0",,"45","33"
"GM000003319","BERLIN DAHLEM, GM","1961-01-04","0.08","0.0",,"39","33"
"GM000003319","BERLIN DAHLEM, GM","1961-01-05","0.04","0.0",,"38","31"
"GM000003319","BERLIN DAHLEM, GM","1961-01-06","0.00","0.0",,"38","31"
"GM000003319","BERLIN DAHLEM, GM","1961-01-07","0.00","0.0",,"38","30"
"GM000003319","BERLIN DAHLEM, GM","1961-01-08","0.11","0.0",,"38","32"
"GM000003319","BERLIN DAHLEM, GM","1961-01-09","0.18","0.0",,"38","35"
"GM000003319","BERLIN DAHLEM, GM","1961-01-10","0.07","0.0",,"39","31"
"GM000003319","BERLIN DAHLEM, GM","1961-01-11","0.03","0.0",,"37","32"
"GM000003319","BERLIN DAHLEM, GM","1961-01-12","0.00","0.0",,"33","26"
"GM000003319","BERLIN DAHLEM, GM","1961-01-13","0.20","0.0",,"35","24"
"GM000003319","BERLIN DAHLEM, GM","1961-01-14","0.22","0.0",,"37","32"
"GM000003319","BERLIN DAHLEM, GM","1961-01-15","0.00","0.0",,"34","26"
"GM000003319","BERLIN DAHLEM, GM","1961-01-16","0.00","0.0",,"35","26"
"GM000003319","BERLIN DAHLEM, GM","1961-01-17","0.00","0.0",,"35","23"
"GM000003319","BERLIN DAHLEM, GM","1961-01-18","0.00","0.0",,"23","16"
"GM000003319","BERLIN DAHLEM, GM","1961-01-19","0.00","0.0",,"27","13"
"GM000003319","BERLIN DAHLEM, GM","1961-01-20","0.00","0.0",,"31","17"
"GM000003319","BERLIN DAHLEM, GM","1961-01-21","0.01","0.0",,"30","18"
"GM000003319","BERLIN DAHLEM, GM","1961-01-22","0.29","0.0",,"35","26"
"GM000003319","BERLIN DAHLEM, GM","1961-01-23","0.01","0.8",,"33","20"
"GM000003319","BERLIN DAHLEM, GM","1961-01-24","0.00","0.8",,"27","15"
"GM000003319","BERLIN DAHLEM, GM","1961-01-25","0.00","0.8",,"23","15"
"GM000003319","BERLIN DAHLEM, GM","1961-01-26","0.00","0.8",,"18","7"
"GM000003319","BERLIN DAHLEM, GM","1961-01-27","0.00","0.8",,"22","3"
"GM000003319","BERLIN DAHLEM, GM","1961-01-28","0.00","0.8",,"29","17"
"GM000003319","BERLIN DAHLEM, GM","1961-01-29","0.21","0.8",,"46","25"
"GM000003319","BERLIN DAHLEM, GM","1961-01-30","0.22","0.0",,"46","40"
"GM000003319","BERLIN DAHLEM, GM","1961-01-31","0.15","0.0",,"42","39"
"GM000003319","BERLIN DAHLEM, GM","1961-02-01","0.12","0.0",,"41","34"
"GM000003319","BERLIN DAHLEM, GM","1961-02-02","0.15","0.0",,"41","33"
"GM000003319","BERLIN DAHLEM, GM","1961-02-03","0.05","0.0",,"35","32"
"GM000003319","BERLIN DAHLEM, GM","1961-02-04","0.03","0.0",,"37","32"
"GM000003319","BERLIN DAHLEM, GM","1961-02-05","0.00","0.4",,"33","24"
"GM000003319","BERLIN DAHLEM, GM","1961-02-06","0.02","0.4",,"41","26"
"GM000003319","BERLIN DAHLEM, GM","1961-02-07","0.08","0.0",,"46","37"
"GM000003319","BERLIN DAHLEM, GM","1961-02-08","0.29","0.0",,"43","36"
"GM000003319","BERLIN DAHLEM, GM","1961-02-09","0.26","0.0",,"48","37"
"GM000003319","BERLIN DAHLEM, GM","1961-02-10","0.00","0.0",,"43","37"
"GM000003319","BERLIN DAHLEM, GM","1961-02-11","0.30","0.0",,"45","40"
"GM000003319","BERLIN DAHLEM, GM","1961-02-12","0.04","0.0",,"44","37"
"GM000003319","BERLIN DAHLEM, GM","1961-02-13","0.02","0.0",,"44","36"
"GM000003319","BERLIN DAHLEM, GM","1961-02-14","0.00","0.0",,"48","36"
"GM000003319","BERLIN DAHLEM, GM","1961-02-15","0.00","0.0",,"60","31"
"GM000003319","BERLIN DAHLEM, GM","1961-02-16","0.00","0.0",,"47","43"
"GM000003319","BERLIN DAHLEM, GM","1961-02-17","0.00","0.0",,"53","37"
"GM000003319","BERLIN DAHLEM, GM","1961-02-18","0.00","0.0",,"51","32"
"GM000003319","BERLIN DAHLEM, GM","1961-02-19","0.00","0.0",,"44","36"
"GM000003319","BERLIN DAHLEM, GM","1961-02-20","0.00","0.0",,"44","38"
"GM000003319","BERLIN DAHLEM, GM","1961-02-21","0.00","0.0",,"48","38"
"GM000003319","BERLIN DAHLEM, GM","1961-02-22","0.00","0.0",,"49","33"
"GM000003319","BERLIN DAHLEM, GM","1961-02-23","0.00","0.0",,"41","33"
"GM000003319","BERLIN DAHLEM, GM","1961-02-24","0.00","0.0",,"50","33"
"GM000003319","BERLIN DAHLEM, GM","1961-02-25","0.00","0.0",,"55","35"
"GM000003319","BERLIN DAHLEM, GM","1961-02-26","0.00","0.0",,"54","31"
"GM000003319","BERLIN DAHLEM, GM","1961-02-27","0.17","0.0",,"58","38"
"GM000003319","BERLIN DAHLEM, GM","1961-02-28","0.11","0.0",,"56","38"
"GM000003319","BERLIN DAHLEM, GM","1961-03-01","0.00","0.0",,"48","38"
"GM000003319","BERLIN DAHLEM, GM","1961-03-02","0.08","0.0",,"46","36"
"GM000003319","BERLIN DAHLEM, GM","1961-03-03","0.00","0.0",,"47","40"
"GM000003319","BERLIN DAHLEM, GM","1961-03-04","0.00","0.0",,"51","31"
"GM000003319","BERLIN DAHLEM, GM","1961-03-05","0.00","0.0",,"46","38"
"GM000003319","BERLIN DAHLEM, GM","1961-03-06","0.00","0.0",,"51","35"
"GM000003319","BERLIN DAHLEM, GM","1961-03-07","0.00","0.0",,"59","37"
"GM000003319","BERLIN DAHLEM, GM","1961-03-08","0.00","0.0",,"53","33"
"GM000003319","BERLIN DAHLEM, GM","1961-03-09","0.00","0.0",,"60","32"
"GM000003319","BERLIN DAHLEM, GM","1961-03-10","0.00","0.0",,"64","33"
"GM000003319","BERLIN DAHLEM, GM","1961-03-11","0.00","0.0",,"53","42"
"GM000003319","BERLIN DAHLEM, GM","1961-03-12","0.00","0.0",,"61","45"
"GM000003319","BERLIN DAHLEM, GM","1961-03-13","0.10","0.0",,"54","43"
"GM000003319","BERLIN DAHLEM, GM","1961-03-14","0.00","0.0",,"54","45"
"GM000003319","BERLIN DAHLEM, GM","1961-03-15","0.00","0.0",,"55","49"
"GM000003319","BERLIN DAHLEM, GM","1961-03-16","0.00","0.0",,"58","45"
"GM000003319","BERLIN DAHLEM, GM","1961-03-17","0.00","0.0",,"67","39"
"GM000003319","BERLIN DAHLEM, GM","1961-03-18","0.02","0.0",,"54","44"
"GM000003319","BERLIN DAHLEM, GM","1961-03-19","0.07","0.0",,"44","35"
"GM000003319","BERLIN DAHLEM, GM","1961-03-20","0.47","0.0",,"41","25"
"GM000003319","BERLIN DAHLEM, GM","1961-03-21","0.12","0.0",,"41","33"
"GM000003319","BERLIN DAHLEM, GM","1961-03-22","0.04","0.0",,"42","27"
"GM000003319","BERLIN DAHLEM, GM","1961-03-23","0.01","0.0",,"48","38"
"GM000003319","BERLIN DAHLEM, GM","1961-03-24","0.00","0.0",,"53","44"
"GM000003319","BERLIN DAHLEM, GM","1961-03-25","0.00","0.0",,"57","43"
"GM000003319","BERLIN DAHLEM, GM","1961-03-26","0.06","0.0",,"55","42"
"GM000003319","BERLIN DAHLEM, GM","1961-03-27","0.03","0.0",,"47","33"
"GM000003319","BERLIN DAHLEM, GM","1961-03-28","0.13","0.0",,"43","31"
"GM000003319","BERLIN DAHLEM, GM","1961-03-29","0.08","0.0",,"48","37"
"GM000003319","BERLIN DAHLEM, GM","1961-03-30","0.73","0.0",,"48","41"
"GM000003319","BERLIN DAHLEM, GM","1961-03-31","0.13","0.0",,"47","32"
"GM000003319","BERLIN DAHLEM, GM","1961-04-01","0.16","0.8",,"46","30"
"GM000003319","BERLIN DAHLEM, GM","1961-04-02","0.28","0.0",,"43","33"
"GM000003319","BERLIN DAHLEM, GM","1961-04-03","0.03","0.0",,"44","36"
"GM000003319","BERLIN DAHLEM, GM","1961-04-04","0.15","0.0",,"49","36"
"GM000003319","BERLIN DAHLEM, GM","1961-04-05","0.04","0.0",,"64","41"
"GM000003319","BERLIN DAHLEM, GM","1961-04-06","0.00","0.0",,"74","47"
"GM000003319","BERLIN DAHLEM, GM","1961-04-07","0.21","0.0",,"76","53"
"GM000003319","BERLIN DAHLEM, GM","1961-04-08","0.20","0.0",,"57","40"
"GM000003319","BERLIN DAHLEM, GM","1961-04-09","0.00","0.0",,"51","35"
"GM000003319","BERLIN DAHLEM, GM","1961-04-10","0.00","0.0",,"50","38"
"GM000003319","BERLIN DAHLEM, GM","1961-04-11","0.00","0.0",,"61","39"
"GM000003319","BERLIN DAHLEM, GM","1961-04-12","0.00","0.0",,"66","38"
"GM000003319","BERLIN DAHLEM, GM","1961-04-13","0.00","0.0",,"72","43"
"GM000003319","BERLIN DAHLEM, GM","1961-04-14","0.52","0.0",,"79","49"
"GM000003319","BERLIN DAHLEM, GM","1961-04-15","0.00","0.0",,"64","48"
"GM000003319","BERLIN DAHLEM, GM","1961-04-16","0.25","0.0",,"57","46"
"GM000003319","BERLIN DAHLEM, GM","1961-04-17","0.00","0.0",,"63","47"
"GM000003319","BERLIN DAHLEM, GM","1961-04-18","0.00","0.0",,"62","48"
"GM000003319","BERLIN DAHLEM, GM","1961-04-19","0.00","0.0",,"62","38"
"GM000003319","BERLIN DAHLEM, GM","1961-04-20","0.00","0.0",,"61","44"
"GM000003319","BERLIN DAHLEM, GM","1961-04-21","0.00","0.0",,"65","42"
"GM000003319","BERLIN DAHLEM, GM","1961-04-22","0.00","0.0",,"72","47"
"GM000003319","BERLIN DAHLEM, GM","1961-04-23","0.00","0.0",,"71","49"
"GM000003319","BERLIN DAHLEM, GM","1961-04-24","0.00","0.0",,"71","51"
"GM000003319","BERLIN DAHLEM, GM","1961-04-25","0.00","0.0",,"61","47"
"GM000003319","BERLIN DAHLEM, GM","1961-04-26","0.00","0.0",,"65","47"
"GM000003319","BERLIN DAHLEM, GM","1961-04-27","0.13","0.0",,"62","43"
"GM000003319","BERLIN DAHLEM, GM","1961-04-28","0.20","0.0",,"63","45"
"GM000003319","BERLIN DAHLEM, GM","1961-04-29","0.01","0.0",,"61","48"
"GM000003319","BERLIN DAHLEM, GM","1961-04-30","0.02","0.0",,"65","47"
"GM000003319","BERLIN DAHLEM, GM","1961-05-01","0.08","0.0",,"62","47"
"GM000003319","BERLIN DAHLEM, GM","1961-05-02","0.08","0.0",,"67","50"
"GM000003319","BERLIN DAHLEM, GM","1961-05-03","0.02","0.0",,"63","49"
"GM000003319","BERLIN DAHLEM, GM","1961-05-04","0.00","0.0",,"70","41"
"GM000003319","BERLIN DAHLEM, GM","1961-05-05","0.92","0.0",,"74","51"
"GM000003319","BERLIN DAHLEM, GM","1961-05-06","0.13","0.0",,"65","53"
"GM000003319","BERLIN DAHLEM, GM","1961-05-07","0.40","0.0",,"58","47"
"GM000003319","BERLIN DAHLEM, GM","1961-05-08","0.35","0.0",,"58","43"
"GM000003319","BERLIN DAHLEM, GM","1961-05-09","0.17","0.0",,"55","45"
"GM000003319","BERLIN DAHLEM, GM","1961-05-10","0.25","0.0",,"56","46"
"GM000003319","BERLIN DAHLEM, GM","1961-05-11","0.04","0.0",,"55","44"
"GM000003319","BERLIN DAHLEM, GM","1961-05-12","0.09","0.0",,"56","37"
"GM000003319","BERLIN DAHLEM, GM","1961-05-13","0.01","0.0",,"56","40"
"GM000003319","BERLIN DAHLEM, GM","1961-05-14","0.08","0.0",,"56","44"
"GM000003319","BERLIN DAHLEM, GM","1961-05-15","0.00","0.0",,"56","42"
"GM000003319","BERLIN DAHLEM, GM","1961-05-16","0.04","0.0",,"52","37"
"GM000003319","BERLIN DAHLEM, GM","1961-05-17","0.00","0.0",,"59","47"
"GM000003319","BERLIN DAHLEM, GM","1961-05-18","0.00","0.0",,"64","40"
"GM000003319","BERLIN DAHLEM, GM","1961-05-19","0.00","0.0",,"60","45"
"GM000003319","BERLIN DAHLEM, GM","1961-05-20","0.02","0.0",,"56","49"
"GM000003319","BERLIN DAHLEM, GM","1961-05-21","0.04","0.0",,"64","47"
"GM000003319","BERLIN DAHLEM, GM","1961-05-22","0.00","0.0",,"65","45"
"GM000003319","BERLIN DAHLEM, GM","1961-05-23","0.00","0.0",,"66","48"
"GM000003319","BERLIN DAHLEM, GM","1961-05-24","0.00","0.0",,"61","44"
"GM000003319","BERLIN DAHLEM, GM","1961-05-25","0.01","0.0",,"67","41"
"GM000003319","BERLIN DAHLEM, GM","1961-05-26","0.16","0.0",,"75","52"
"GM000003319","BERLIN DAHLEM, GM","1961-05-27","0.27","0.0",,"57","42"
"GM000003319","BERLIN DAHLEM, GM","1961-05-28","0.04","0.0",,"52","42"
"GM000003319","BERLIN DAHLEM, GM","1961-05-29","1.05","0.0",,"49","40"
"GM000003319","BERLIN DAHLEM, GM","1961-05-30","0.46","0.0",,"51","46"
"GM000003319","BERLIN DAHLEM, GM","1961-05-31","0.02","0.0",,"53","46"
"GM000003319","BERLIN DAHLEM, GM","1961-06-01","0.00","0.0",,"76","49"
"GM000003319","BERLIN DAHLEM, GM","1961-06-02","0.00","0.0",,"75","58"
"GM000003319","BERLIN DAHLEM, GM","1961-06-03","0.00","0.0",,"76","48"
"GM000003319","BERLIN DAHLEM, GM","1961-06-04","0.45","0.0",,"80","56"
"GM000003319","BERLIN DAHLEM, GM","1961-06-05","0.00","0.0",,"81","58"
"GM000003319","BERLIN DAHLEM, GM","1961-06-06","0.00","0.0",,"79","60"
"GM000003319","BERLIN DAHLEM, GM","1961-06-07","0.00","0.0",,"78","58"
"GM000003319","BERLIN DAHLEM, GM","1961-06-08","0.00","0.0",,"72","59"
"GM000003319","BERLIN DAHLEM, GM","1961-06-09","0.02","0.0",,"78","54"
"GM000003319","BERLIN DAHLEM, GM","1961-06-10","0.21","0.0",,"66","55"
"GM000003319","BERLIN DAHLEM, GM","1961-06-11","0.37","0.0",,"72","51"
"GM000003319","BERLIN DAHLEM, GM","1961-06-12","0.53","0.0",,"65","53"
"GM000003319","BERLIN DAHLEM, GM","1961-06-13","0.17","0.0",,"61","48"
"GM000003319","BERLIN DAHLEM, GM","1961-06-14","0.04","0.0",,"62","53"
"GM000003319","BERLIN DAHLEM, GM","1961-06-15","0.00","0.0",,"58","50"
"GM000003319","BERLIN DAHLEM, GM","1961-06-16","0.00","0.0",,"68","42"
"GM000003319","BERLIN DAHLEM, GM","1961-06-17","0.00","0.0",,"76","48"
"GM000003319","BERLIN DAHLEM, GM","1961-06-18","0.06","0.0",,"80","57"
"GM000003319","BERLIN DAHLEM, GM","1961-06-19","0.00","0.0",,"69","53"
"GM000003319","BERLIN DAHLEM, GM","1961-06-20","0.00","0.0",,"69","45"
"GM000003319","BERLIN DAHLEM, GM","1961-06-21","0.00","0.0",,"68","48"
"GM000003319","BERLIN DAHLEM, GM","1961-06-22","0.00","0.0",,"76","44"
"GM000003319","BERLIN DAHLEM, GM","1961-06-23","0.00","0.0",,"74","55"
"GM000003319","BERLIN DAHLEM, GM","1961-06-24","0.00","0.0",,"78","55"
"GM000003319","BERLIN DAHLEM, GM","1961-06-25","0.00","0.0",,"84","54"
"GM000003319","BERLIN DAHLEM, GM","1961-06-26","0.00","0.0",,"87","56"
"GM000003319","BERLIN DAHLEM, GM","1961-06-27","0.04","0.0",,"78","60"
"GM000003319","BERLIN DAHLEM, GM","1961-06-28","0.00","0.0",,"69","51"
"GM000003319","BERLIN DAHLEM, GM","1961-06-29","0.00","0.0",,"76","48"
"GM000003319","BERLIN DAHLEM, GM","1961-06-30","0.00","0.0",,"82","51"
"GM000003319","BERLIN DAHLEM, GM","1961-07-01","0.00","0.0",,"87","59"
"GM000003319","BERLIN DAHLEM, GM","1961-07-02","0.00","0.0",,"91","60"
"GM000003319","BERLIN DAHLEM, GM","1961-07-03","0.00","0.0",,"91","63"
"GM000003319","BERLIN DAHLEM, GM","1961-07-04","0.07","0.0",,"67","58"
"GM000003319","BERLIN DAHLEM, GM","1961-07-05","0.30","0.0",,"63","51"
"GM000003319","BERLIN DAHLEM, GM","1961-07-06","0.02","0.0",,"63","48"
"GM000003319","BERLIN DAHLEM, GM","1961-07-07","0.00","0.0",,"67","48"
"GM000003319","BERLIN DAHLEM, GM","1961-07-08","0.52","0.0",,"73","54"
"GM000003319","BERLIN DAHLEM, GM","1961-07-09","0.31","0.0",,"66","55"
"GM000003319","BERLIN DAHLEM, GM","1961-07-10","0.00","0.0",,"66","51"
"GM000003319","BERLIN DAHLEM, GM","1961-07-11","0.00","0.0",,"73","53"
"GM000003319","BERLIN DAHLEM, GM","1961-07-12","0.00","0.0",,"81","55"
"GM000003319","BERLIN DAHLEM, GM","1961-07-13","0.21","0.0",,"72","61"
"GM000003319","BERLIN DAHLEM, GM","1961-07-14","0.04","0.0",,"70","51"
"GM000003319","BERLIN DAHLEM, GM","1961-07-15","0.00","0.0",,"74","53"
"GM000003319","BERLIN DAHLEM, GM","1961-07-16","0.23","0.0",,"73","50"
"GM000003319","BERLIN DAHLEM, GM","1961-07-17","0.16","0.0",,"63","48"
"GM000003319","BERLIN DAHLEM, GM","1961-07-18","0.12","0.0",,"67","54"
"GM000003319","BERLIN DAHLEM, GM","1961-07-19","0.00","0.0",,"69","54"
"GM000003319","BERLIN DAHLEM, GM","1961-07-20","0.18","0.0",,"63","56"
"GM000003319","BERLIN DAHLEM, GM","1961-07-21","0.33","0.0",,"62","56"
"GM000003319","BERLIN DAHLEM, GM","1961-07-22","0.01","0.0",,"62","56"
"GM000003319","BERLIN DAHLEM, GM","1961-07-23","0.02","0.0",,"64","55"
"GM000003319","BERLIN DAHLEM, GM","1961-07-24","0.00","0.0",,"62","51"
"GM000003319","BERLIN DAHLEM, GM","1961-07-25","0.00","0.0",,"69","54"
"GM000003319","BERLIN DAHLEM, GM","1961-07-26","0.00","0.0",,"77","55"
"GM000003319","BERLIN DAHLEM, GM","1961-07-27","0.26","0.0",,"68","59"
"GM000003319","BERLIN DAHLEM, GM","1961-07-28","0.02","0.0",,"61","54"
"GM000003319","BERLIN DAHLEM, GM","1961-07-29","0.05","0.0",,"63","50"
"GM000003319","BERLIN DAHLEM, GM","1961-07-30","0.01","0.0",,"63","49"
"GM000003319","BERLIN DAHLEM, GM","1961-07-31","0.00","0.0",,"66","50"
"GM000003319","BERLIN DAHLEM, GM","1961-08-01","0.00","0.0",,"71","51"
"GM000003319","BERLIN DAHLEM, GM","1961-08-02","0.04","0.0",,"66","51"
"GM000003319","BERLIN DAHLEM, GM","1961-08-03","0.02","0.0",,"68","51"
"GM000003319","BERLIN DAHLEM, GM","1961-08-04","0.10","0.0",,"62","49"
"GM000003319","BERLIN DAHLEM, GM","1961-08-05","0.00","0.0",,"77","56"
"GM000003319","BERLIN DAHLEM, GM","1961-08-06","0.02","0.0",,"81","59"
"GM000003319","BERLIN DAHLEM, GM","1961-08-07","0.00","0.0",,"73","54"
"GM000003319","BERLIN DAHLEM, GM","1961-08-08","0.00","0.0",,"71","48"
"GM000003319","BERLIN DAHLEM, GM","1961-08-09","0.00","0.0",,"76","55"
"GM000003319","BERLIN DAHLEM, GM","1961-08-10","0.41","0.0",,"73","54"
"GM000003319","BERLIN DAHLEM, GM","1961-08-11","0.11","0.0",,"70","60"
"GM000003319","BERLIN DAHLEM, GM","1961-08-12","0.00","0.0",,"68","54"
"GM000003319","BERLIN DAHLEM, GM","1961-08-13","0.00","0.0",,"65","47"
"GM000003319","BERLIN DAHLEM, GM","1961-08-14","0.08","0.0",,"68","49"
"GM000003319","BERLIN DAHLEM, GM","1961-08-15","0.14","0.0",,"62","53"
"GM000003319","BERLIN DAHLEM, GM","1961-08-16","0.16","0.0",,"63","49"
"GM000003319","BERLIN DAHLEM, GM","1961-08-17","0.04","0.0",,"66","46"
"GM000003319","BERLIN DAHLEM, GM","1961-08-18","0.10","0.0",,"62","50"
"GM000003319","BERLIN DAHLEM, GM","1961-08-19","0.17","0.0",,"64","54"
"GM000003319","BERLIN DAHLEM, GM","1961-08-20","0.02","0.0",,"68","53"
"GM000003319","BERLIN DAHLEM, GM","1961-08-21","0.06","0.0",,"70","56"
"GM000003319","BERLIN DAHLEM, GM","1961-08-22","0.19","0.0",,"66","56"
"GM000003319","BERLIN DAHLEM, GM","1961-08-23","0.02","0.0",,"65","52"
"GM000003319","BERLIN DAHLEM, GM","1961-08-24","0.03","0.0",,"68","50"
"GM000003319","BERLIN DAHLEM, GM","1961-08-25","0.00","0.0",,"67","53"
"GM000003319","BERLIN DAHLEM, GM","1961-08-26","0.00","0.0",,"74","54"
"GM000003319","BERLIN DAHLEM, GM","1961-08-27","0.00","0.0",,"77","56"
"GM000003319","BERLIN DAHLEM, GM","1961-08-28","0.00","0.0",,"73","53"
"GM000003319","BERLIN DAHLEM, GM","1961-08-29","0.00","0.0",,"77","49"
"GM000003319","BERLIN DAHLEM, GM","1961-08-30","0.00","0.0",,"81","52"
"GM000003319","BERLIN DAHLEM, GM","1961-08-31","0.00","0.0",,"83","54"
"GM000003319","BERLIN DAHLEM, GM","1961-09-01","0.00","0.0",,"84","54"
"GM000003319","BERLIN DAHLEM, GM","1961-09-02","0.00","0.0",,"86","53"
"GM000003319","BERLIN DAHLEM, GM","1961-09-03","0.00","0.0",,"84","57"
"GM000003319","BERLIN DAHLEM, GM","1961-09-04","0.48","0.0",,"78","57"
"GM000003319","BERLIN DAHLEM, GM","1961-09-05","0.01","0.0",,"80","58"
"GM000003319","BERLIN DAHLEM, GM","1961-09-06","0.12","0.0",,"71","55"
"GM000003319","BERLIN DAHLEM, GM","1961-09-07","0.36","0.0",,"63","50"
"GM000003319","BERLIN DAHLEM, GM","1961-09-08","0.01","0.0",,"61","49"
"GM000003319","BERLIN DAHLEM, GM","1961-09-09","0.06","0.0",,"59","53"
"GM000003319","BERLIN DAHLEM, GM","1961-09-10","0.01","0.0",,"60","52"
"GM000003319","BERLIN DAHLEM, GM","1961-09-11","0.01","0.0",,"69","51"
"GM000003319","BERLIN DAHLEM, GM","1961-09-12","0.00","0.0",,"67","54"
"GM000003319","BERLIN DAHLEM, GM","1961-09-13","0.21","0.0",,"67","53"
"GM000003319","BERLIN DAHLEM, GM","1961-09-14","0.14","0.0",,"70","56"
"GM000003319","BERLIN DAHLEM, GM","1961-09-15","0.00","0.0",,"68","51"
"GM000003319","BERLIN DAHLEM, GM","1961-09-16","0.00","0.0",,"82","56"
"GM000003319","BERLIN DAHLEM, GM","1961-09-17","0.00","0.0",,"85","56"
"GM000003319","BERLIN DAHLEM, GM","1961-09-18","0.00","0.0",,"76","58"
"GM000003319","BERLIN DAHLEM, GM","1961-09-19","0.00","0.0",,"72","55"
"GM000003319","BERLIN DAHLEM, GM","1961-09-20","0.00","0.0",,"70","50"
"GM000003319","BERLIN DAHLEM, GM","1961-09-21","0.00","0.0",,"71","49"
"GM000003319","BERLIN DAHLEM, GM","1961-09-22","0.00","0.0",,"70","47"
"GM000003319","BERLIN DAHLEM, GM","1961-09-23","0.00","0.0",,"68","44"
"GM000003319","BERLIN DAHLEM, GM","1961-09-24","0.00","0.0",,"69","40"
"GM000003319","BERLIN DAHLEM, GM","1961-09-25","0.00","0.0",,"65","44"
